symbol,name,industry,list_date,price,pe_ttm,pb,market_cap,circulating_cap,turnover_rate,dividend_yield_ttm,median_pe,median_pb,median_market_cap,stock_count,pe_vs_industry,growth_score
688621.SH,阳光诺和,医疗保健,2021-06-21,,35.4135,5.7408,69.44,69.44,1.3932,0.2565,36.9026,2.8358499999999998,67.744790975,94.0,-4.035217030778321,55
603909.SH,建发合诚,建筑工程,2016-06-28,,27.4205,2.6605,29.899209159999998,29.899209159999998,1.5472,1.0462,22.912149999999997,1.85595,82.64635561,66.0,19.67667809437353,55
603637.SH,镇海股份,建筑工程,2017-02-08,,32.6856,2.9393,30.31310638,30.31310638,2.829,1.5748,22.912149999999997,1.85595,82.64635561,66.0,42.65618896524335,55
603589.SH,口子窖,白酒,2015-06-29,,14.5587,1.5105,158.20260034,158.20260034,0.5362,4.9187,15.7895,2.8338,362.81881077,13.0,-7.795053674910543,55
300684.SZ,中石科技,元器件,2017-12-27,,48.2166,7.3896,154.78636645,105.58380693999999,5.4691,1.2514,49.2977,3.6356,91.562289,139.0,-2.193002919000276,55
000090.SZ,天健集团,建筑工程,1999-07-21,,23.2812,0.6438,72.68641738,72.68309142999999,1.0226,2.5707,22.912149999999997,1.85595,82.64635561,66.0,1.6107174577680465,55
605266.SH,健之佳,医药商业,2020-12-01,,24.1176,1.1746,30.84676843,30.84676843,0.9856,5.2833,26.1519,1.3078500000000002,76.540098955,24.0,-7.778784715450891,55
600425.SH,青松建化,水泥,2003-07-24,,28.2025,1.1269,73.65590015000001,73.65590015000001,1.8073,2.1786,19.176,1.1269,109.31341229,11.0,47.071860659157295,55
002232.SZ,启明信息,软件服务,2008-05-09,,779.7055,5.453,73.78385097,73.78385097,0.9731,0.0554,60.1386,3.8249,83.08830400000001,61.0,1196.5142188211898,55
301585.SZ,蓝宇股份,染料涂料,2024-12-20,,48.1019,3.2842,31.6992,20.75960186,1.3176,1.0095,53.204,2.798,48.12704,17.0,-9.589692504322983,55
600097.SH,开创国际,渔业,1997-06-19,,26.9693,1.2248,28.406420309999998,28.406420309999998,1.7725,0.6785,,,,,0.0,55
300971.SZ,博亚精工,机械基件,2021-04-15,,38.8595,2.7202,28.65912,22.43563076,4.7839,0.7328,41.7448,3.607,53.566907365000006,70.0,-6.911759069393077,55
603223.SH,恒通股份,公路,2015-06-30,,29.2626,1.7419,67.99060678,67.99060678,2.6573,0.9862,,,,,0.0,55
688371.SH,菲沃泰,元器件,2022-08-02,,224.4565,3.4448,68.06734103,68.06734103,0.6737,,49.2977,3.6356,91.562289,139.0,355.30825981739514,55
605555.SH,德昌股份,家用电器,2021-10-21,,28.5034,2.5612,77.30582569,77.30582569,1.3294,1.6859,28.5034,2.4257,72.63865877,63.0,0.0,55
603058.SH,永吉股份,广告包装,2016-12-23,,41.6208,4.5325,54.36228875,54.224549849999995,3.4687,0.8883,42.4467,2.1838499999999996,53.341144375,24.0,-1.9457342973658662,55
300881.SZ,盛德鑫泰,钢加工,2020-09-01,,29.705,5.0135,54.824,28.611275,4.556,1.9939,29.28805,1.6898,73.34152584,16.0,1.4236181650878086,55
003041.SZ,真爱美家,纺织,2021-04-06,,30.3177,5.1788,75.7872,72.01015542,1.9207,1.52,26.09245,2.0822000000000003,49.34744082,30.0,16.19338161038921,55
688230.SH,芯导科技,半导体,2021-12-01,,71.4222,3.3392,75.81671999999999,75.81671999999999,0.89,1.2409,56.3646,4.3551,194.28398969,69.0,26.714640040025124,55
301107.SZ,瑜欣电子,机械基件,2022-05-24,,39.8329,3.3737,32.06711337,18.653449119999998,3.2617,1.5836,41.7448,3.607,53.566907365000006,70.0,-4.579971637185939,55
920225.BJ,利通科技,橡胶,2021-02-25,,39.2648,4.4295,32.364317969999995,21.10944927,3.826,0.7843,41.7583,2.6855,36.109122850000006,9.0,-5.971267987442012,55
002632.SZ,道明光学,塑料,2011-11-22,,37.6902,3.6129,77.45028716,72.15386536,3.7457,2.0968,38.6252,3.3695500000000003,44.932663250000004,42.0,-2.4206994397440074,55
300403.SZ,汉宇集团,家用电器,2014-10-30,,34.1673,3.5868,76.7016,54.32248903,2.9197,0.7862,28.5034,2.4257,72.63865877,63.0,19.87096276233712,55
300529.SZ,健帆生物,医疗保健,2016-08-02,,31.0132,4.5138,149.41904695,95.88261311999999,1.0171,4.146,36.9026,2.8358499999999998,67.744790975,94.0,-15.9593091001718,55
002671.SZ,龙泉股份,水泥,2012-04-26,,30.7349,1.8671,33.23035441,32.50499378,2.7754,,19.176,1.1269,109.31341229,11.0,60.2779516061744,55
605155.SH,西大门,家居用品,2020-12-31,,27.0188,2.5139,33.30499921,32.526841850000004,1.7844,1.4145,25.1388,2.3898,46.11771545,43.0,7.478479481916396,55
002790.SZ,瑞尔特,家居用品,2016-03-08,,28.7481,1.5856,33.429784000000005,20.8558,1.4197,2.5,25.1388,2.3898,46.11771545,43.0,14.357487230894082,55
301151.SZ,冠龙节能,机械基件,2022-04-11,,41.6044,1.6451,33.66561672,33.63368596,1.2168,1.5645,41.7448,3.607,53.566907365000006,70.0,-0.3363293152680086,55
920344.BJ,三元基因,生物制药,2021-01-08,,511.4701,4.4425,27.821403999999998,25.97551152,0.943,,34.0425,2.4535,105.33756137000002,33.0,1402.4457663215098,55
002936.SZ,郑州银行,银行,2018-09-19,,9.0413,0.3776,172.7497358,133.55664088999998,1.257,1.0526,5.9952000000000005,0.5809,819.3738823799999,42.0,50.808980517747514,55
000612.SZ,焦作万方,铝,1996-09-26,,17.9329,2.4783,173.34579189,173.23248894,5.1378,0.8941,22.0426,2.4935,181.04267826,19.0,-18.644352299637973,55
301622.SZ,英思特,矿物制品,2024-12-04,,48.863,5.0809,79.29740592,42.96872747,3.8276,0.1754,52.830349999999996,5.06625,110.62931074,16.0,-7.509603854602509,55
605378.SH,野马电池,电气设备,2021-04-12,,59.0771,4.2809,53.49760808,53.49760808,0.5901,1.7447,44.2981,3.26595,92.1528,172.0,33.36260471668086,55
600283.SH,钱江水利,水务,2000-10-18,,23.0609,1.7353,53.89527269999999,52.29446686,2.2066,2.6015,20.601750000000003,1.2843,80.752793545,12.0,11.936607327047447,55
300783.SZ,三只松鼠,食品,2019-07-12,,34.4217,2.6311,78.20512953,54.56777073,2.2256,0.6405,27.69005,2.42235,59.643046725,64.0,24.310718109934804,55
003012.SZ,东鹏控股,陶瓷,2020-10-19,,21.2989,1.031,78.55902062999999,77.71224638,1.3143,3.5789,,,,,0.0,55
000698.SZ,ST沈化,石油加工,1997-02-20,,31.2216,2.2799,33.68204163,32.29286163,3.0418,,31.2216,2.4921,46.526187709999995,7.0,0.0,55
002159.SZ,三特索道,旅游服务,2007-08-17,,27.0708,2.3096,33.77590241,26.37902325,3.9475,1.3123,,,,,0.0,55
601952.SH,苏垦农发,种植业,2017-05-15,,25.4157,1.9978,140.6938,140.6938,3.1539,2.6445,30.1137,2.9061,55.334405265,6.0,-15.600872692495443,55
300824.SZ,北鼎股份,家用电器,2020-06-19,,31.3199,4.6266,34.62485246,33.58015207,1.4457,1.9205,28.5034,2.4257,72.63865877,63.0,9.881277321302024,55
688232.SH,新点软件,软件服务,2021-11-17,,227.4241,1.4732,79.69053880999999,79.69053880999999,0.8489,1.4545,60.1386,3.8249,83.08830400000001,61.0,278.1666018164707,55
000529.SZ,广弘控股,食品,1993-11-18,,33.9598,1.1125,35.26093593,34.42101637,1.2035,1.9868,27.69005,2.42235,59.643046725,64.0,22.64260989055636,55
600717.SH,天津港,港口,1996-06-14,,15.4118,0.6808,135.72864868000002,135.72864868000002,0.817,2.2175,16.253149999999998,1.10125,242.623780225,16.0,-5.1765350101364875,55
603515.SH,欧普照明,家用电器,2016-08-19,,15.8269,2.0419,135.85841308,134.60077101000002,0.1938,4.9054,28.5034,2.4257,72.63865877,63.0,-44.47364174098528,55
600261.SH,阳光照明,家用电器,2000-07-20,,29.0114,1.504,52.20057097,52.20057097,3.1491,3.5806,28.5034,2.4257,72.63865877,63.0,1.7822435218254635,55
301339.SZ,通行宝,IT设备,2022-09-09,,36.7468,2.9532,81.30469813,23.54532775,3.7591,2.7022,37.1952,3.3306,81.30469813,33.0,-1.2055318965888058,55
920099.BJ,瑞华技术,石油加工,2024-09-25,,25.55,2.9727,27.4635193,17.11211472,6.3657,0.5709,31.2216,2.4921,46.526187709999995,7.0,-18.16562892356573,55
600576.SH,祥源文旅,旅游景点,2003-02-20,,34.8772,2.2616,67.17473563,42.06684829,1.6896,,31.3668,2.3162,68.547648,11.0,11.191450833365217,55
688683.SH,莱尔科技,元器件,2021-04-12,,141.7342,5.1036,60.186138080000006,57.974474269999995,0.9604,0.1685,49.2977,3.6356,91.562289,139.0,187.50671938041734,55
603091.SH,众鑫股份,家居用品,2024-09-20,,28.985,3.9117,82.81342233,24.96156993,1.3085,1.1852,25.1388,2.3898,46.11771545,43.0,15.299855203907903,55
002864.SZ,盘龙药业,中成药,2017-11-16,,29.8807,2.1383,36.00798925,25.13581865,3.4898,1.0294,21.885,2.327,66.944,43.0,36.53506968243088,55
001227.SZ,兰州银行,银行,2022-01-17,,6.9039,0.4346,131.00103486,97.00250071,1.5359,4.3913,5.9952000000000005,0.5809,819.3738823799999,42.0,15.157125700560439,55
002368.SZ,太极股份,软件服务,2010-03-12,,57.718,2.4861,128.94655307,128.36690907000002,1.4338,0.4471,60.1386,3.8249,83.08830400000001,61.0,-4.025035501325261,55
601801.SH,皖新传媒,出版业,2010-01-18,,15.202,1.0776,129.02766852,129.02766852,0.7176,3.0349,16.8846,1.2855,123.41805866,21.0,-9.965293818035365,55
301211.SZ,亨迪药业,化学制药,2021-12-22,,135.1542,2.2624,51.11424,51.11424,0.7846,1.4086,28.3127,2.5159,77.59760816000001,91.0,377.3624557177521,55
600908.SH,无锡银行,银行,2016-09-23,,5.4516,0.572,126.41366563,115.1604095,0.8061,5.7292,5.9952000000000005,0.5809,819.3738823799999,42.0,-9.067253803042442,55
601022.SH,宁波远洋,水运,2022-12-08,,18.5425,2.0999,126.41398006,126.41398006,2.9588,2.2153,17.9199,1.72285,197.362683815,14.0,3.474349745255287,55
600846.SH,同济科技,建筑工程,1994-03-11,,32.3368,2.0744,85.40489923999999,85.40489923999999,1.039,1.4527,22.912149999999997,1.85595,82.64635561,66.0,41.133852562941506,55
603648.SH,畅联股份,仓储物流,2017-09-13,,30.271,2.003,37.29227712,37.29227712,1.1511,2.9155,23.9118,1.8671,100.01544768,33.0,26.5944010906749,55
301047.SZ,义翘神州,生物制药,2021-08-16,,65.1914,1.6405,86.56886928,85.10552797,0.7805,7.0254,34.0425,2.4535,105.33756137000002,33.0,91.5000367188074,55
603313.SH,梦百合,家居用品,2016-10-13,,31.117,1.3712,50.55399801,50.55399801,2.155,,25.1388,2.3898,46.11771545,43.0,23.780769169570547,55
603324.SH,盛剑科技,环境保护,2021-04-07,,61.4622,2.1619,36.343944640000004,36.343944640000004,0.8487,0.5068,28.28245,1.8,60.113765645,58.0,117.31568516871769,55
603213.SH,镇洋发展,化工原料,2021-11-11,,65.2805,3.2472,60.32922646,60.32922646,0.6469,1.9099,40.87335,2.7121,70.847334845,142.0,59.714092434312334,55
600449.SH,宁夏建材,水泥,2003-08-29,,22.3029,0.8788,65.12825792000001,65.12825792000001,1.9925,1.5419,19.176,1.1269,109.31341229,11.0,16.30632040050064,55
920779.BJ,武汉蓝电,电器仪表,2023-06-01,,40.1709,5.1393,25.223536799999998,6.31045863,2.1805,3.3781,42.51325,3.7175000000000002,48.593972005,60.0,-5.509694036565062,55
688370.SH,丛麟科技,环境保护,2022-08-25,,157.5078,1.4261,37.732088299999994,37.732088299999994,0.8772,1.3081,28.28245,1.8,60.113765645,58.0,456.9100272430429,55
300795.SZ,米奥会展,文教休闲,2019-10-22,,31.1522,6.7894,37.89974272,21.97002736,1.9059,2.6206,28.4349,2.8089,45.107637079999996,25.0,9.556214370368814,55
603639.SH,海利尔,农药化肥,2017-01-12,,25.9589,1.4215,50.209486690000006,48.80652905,0.9853,3.3848,26.456,2.5547,109.90693881000001,37.0,-1.8789688539461735,55
300154.SZ,瑞凌股份,机械基件,2010-12-29,,37.8019,2.2027,39.336080089999996,27.57003821,1.9493,2.2857,41.7448,3.607,53.566907365000006,70.0,-9.445248270443251,55
603896.SH,寿仙谷,中成药,2017-05-10,,30.174,1.7817,39.94614807,39.94614807,3.2542,1.34,21.885,2.327,66.944,43.0,37.87525702535982,55
300703.SZ,创源股份,文教休闲,2017-09-19,,31.2842,4.2881,40.010910110000005,37.63093911,3.7273,0.6763,28.4349,2.8089,45.107637079999996,25.0,10.020432637357612,55
603206.SH,嘉环科技,通信设备,2022-05-06,,99.1756,2.1606,49.01511807,49.01511807,0.9533,,50.9568,4.3576,174.95548365,35.0,94.6268211504647,55
002357.SZ,富临运业,公共交通,2010-02-10,,26.1981,2.8869,49.24912756,49.24736018,4.9078,0.6365,,,,,0.0,55
603585.SH,苏利股份,农药化肥,2016-12-14,,32.8906,1.5514,39.39677605,38.52090205,2.7188,,26.456,2.5547,109.90693881000001,37.0,24.32189295433928,55
603638.SH,艾迪精密,专用机械,2017-01-20,,47.8852,5.2835,181.75912275000002,181.75912275000002,0.9327,0.6859,45.8908,3.3432000000000004,61.19272684,132.0,4.34596912670949,55
300228.SZ,富瑞特装,化工机械,2011-06-08,,24.694,2.7395,65.65706784,61.71492736,15.951,0.7138,30.56335,3.0385,108.80485404,6.0,-19.203883082188312,55
603348.SH,文灿股份,汽车配件,2018-04-26,,300.0622,1.4069,60.75699349,60.75699349,0.5765,0.7764,34.46,3.055,62.5856,189.0,770.7550783517123,55
605162.SH,新中港,供气供热,2021-07-07,,27.1113,3.1709,40.3387083,40.3387083,2.2065,1.7873,25.07725,2.099,60.938730215,32.0,8.111136587943257,55
603299.SH,苏盐井神,食品,2015-12-31,,22.2951,1.4682,116.70938364999999,95.0541034,2.4641,2.967,27.69005,2.42235,59.643046725,64.0,-19.48335232330746,55
002286.SZ,保龄宝,食品,2009-08-28,,28.0758,1.8351,40.45431249,39.28339142,4.3278,0.5638,27.69005,2.42235,59.643046725,64.0,1.3930996874328563,55
002540.SZ,亚太科技,铝,2011-01-18,,22.0426,1.6538,89.70680705000001,62.506241540000005,3.2061,4.1312,22.0426,2.4935,181.04267826,19.0,0.0,55
600917.SH,重庆燃气,供气供热,2014-09-30,,34.7947,1.5738,89.7597862,89.7597862,3.1968,1.4261,25.07725,2.099,60.938730215,32.0,38.75006230746992,55
688665.SH,四方光电,电器仪表,2021-02-09,,37.1035,4.2327,48.84881306,48.84881306,0.878,0.7172,42.51325,3.7175000000000002,48.593972005,60.0,-12.724856368308709,55
600054.SH,黄山旅游,旅游景点,1997-05-06,,31.9679,1.9143,90.66186439,63.80319,1.7981,1.9469,31.3668,2.3162,68.547648,11.0,1.916357422497669,55
603075.SH,热威股份,家用电器,2023-09-11,,28.7975,4.3595,91.3636662,9.36262998,4.4476,3.0842,28.5034,2.4257,72.63865877,63.0,1.0318067318284845,55
002615.SZ,哈尔斯,家居用品,2011-09-09,,25.1388,2.3898,40.65854623,26.68691568,4.7663,2.8507,25.1388,2.3898,46.11771545,43.0,0.0,55
603815.SH,交建股份,建筑工程,2019-10-21,,24.7108,1.7052,41.22035405,41.22035405,2.247,0.9657,22.912149999999997,1.85595,82.64635561,66.0,7.8502017488537845,55
601789.SH,宁波建工,建筑工程,2011-08-16,,33.9543,1.5173,92.07326936999999,65.64263484,4.2615,1.1804,22.912149999999997,1.85595,82.64635561,66.0,48.193425758822315,55
603477.SH,巨星农牧,农业综合,2017-12-18,,26.0278,3.2026,95.33215982,95.33215982,4.8397,0.8974,26.0278,2.1993,81.48763115,25.0,0.0,55
600993.SH,马应龙,中成药,2004-05-17,,19.7428,2.6248,112.84990866,112.65437679000001,0.6585,2.3682,21.885,2.327,66.944,43.0,-9.788439570482076,55
601882.SH,海天精工,机床制造,2016-11-07,,24.7164,3.9538,112.9086,112.9086,1.4163,1.6644,29.3766,3.6151,68.64574033999999,13.0,-15.86364657584608,55
003025.SZ,思进智能,机床制造,2020-12-11,,29.3766,3.4296,42.56463834,33.939747610000005,2.6805,1.223,29.3766,3.6151,68.64574033999999,13.0,0.0,55
300298.SZ,三诺生物,医疗保健,2012-03-19,,33.6416,2.9684,94.85325490999999,76.40520817,0.9671,1.2826,36.9026,2.8358499999999998,67.744790975,94.0,-8.836775728539461,55
601019.SH,山东出版,出版业,2017-11-22,,11.961,1.1971,184.69065,184.69065,0.4211,4.1808,16.8846,1.2855,123.41805866,21.0,-29.160299918268713,55
002372.SZ,伟星新材,其他建材,2010-03-18,,21.2871,3.9464,184.83561041000002,170.76662645000002,0.687,5.1025,27.55155,2.03685,39.525135015,14.0,-22.737196273893847,55
600508.SH,上海能源,煤炭开采,2001-08-29,,28.2348,0.7603,97.4223864,97.4223864,2.8857,2.1513,20.51495,1.2908,367.195730275,16.0,37.63036224801913,55
603919.SH,金徽酒,白酒,2016-03-10,,25.8396,2.9666,97.90117942,97.90117942,2.0867,3.5524,15.7895,2.8338,362.81881077,13.0,63.65052724912126,55
002734.SZ,利民股份,农药化肥,2015-01-27,,23.3319,2.5575,98.02296254000001,89.47523377,11.717,1.0636,26.456,2.5547,109.90693881000001,37.0,-11.80866344118536,55
000950.SZ,重药控股,医药商业,1999-09-16,,26.5145,0.8637,99.37062001999999,99.37062001999999,1.0661,1.0388,26.1519,1.3078500000000002,76.540098955,24.0,1.3865149377291917,55
601188.SH,龙江交通,路桥,2010-03-19,,29.3427,1.0146,46.86636995,46.86636995,2.0139,1.9777,13.054,1.0146,103.18944,19.0,124.77937796843878,55
603566.SH,普莱柯,农业综合,2015-05-18,,32.9756,1.8877,47.37592517,47.37592517,1.3808,4.3303,26.0278,2.1993,81.48763115,25.0,26.693765896464555,55
688513.SH,苑东生物,化学制药,2020-09-02,,35.6557,3.4445,100.99410366,100.99410366,0.7782,0.7406,28.3127,2.5159,77.59760816000001,91.0,25.935357631027784,55
301332.SZ,德尔玛,家用电器,2023-05-18,,34.1617,1.4896,43.43303125,24.926854749999997,1.1075,1.5829,28.5034,2.4257,72.63865877,63.0,19.851315983356386,55
605028.SH,世茂能源,供气供热,2021-07-12,,28.2052,3.5222,46.368,46.368,3.1244,1.7253,25.07725,2.099,60.938730215,32.0,12.473257633911222,55
301175.SZ,中科环保,环境保护,2022-07-08,,28.5304,2.9397,108.91911999999999,46.01912,10.9207,2.6351,28.28245,1.8,60.113765645,58.0,0.876692082899464,55
601956.SH,东贝集团,家用电器,2020-12-25,,34.2464,1.724,43.88613125,43.88613125,1.2708,1.4168,28.5034,2.4257,72.63865877,63.0,20.148473515440273,55
301003.SZ,江苏博云,塑料,2021-06-01,,36.4986,4.0028,44.4482086,34.38422599,1.5609,3.9336,38.6252,3.3695500000000003,44.932663250000004,42.0,-5.505732009154635,55
601860.SH,紫金银行,银行,2019-01-03,,6.8693,0.5092,101.40982443,98.37899248000001,1.1405,3.6101,5.9952000000000005,0.5809,819.3738823799999,42.0,14.57999733119828,55
000690.SZ,宝新能源,火力发电,1997-01-28,,11.2254,0.8355,104.87779495000001,104.80952028,5.0589,4.1494,12.4731,1.5215,291.26983127,25.0,-10.003126728720206,55
600488.SH,津药药业,化学制药,2001-06-18,,280.0893,1.5098,45.64086322,45.64086322,0.8533,2.3445,28.3127,2.5159,77.59760816000001,91.0,889.2708925676462,55
603029.SH,天鹅股份,农用机械,2016-04-27,,30.2456,2.6423,24.5596208,24.5596208,2.1587,0.8498,30.2456,2.6423,39.756640000000004,5.0,0.0,55
300797.SZ,钢研纳克,电器仪表,2019-11-01,,40.3573,5.0449,63.80079261,63.0945939,1.3315,0.72,42.51325,3.7175000000000002,48.593972005,60.0,-5.07124249498685,55
600382.SH,广东明珠,普钢,2001-01-18,,29.1174,2.3275,63.121695290000005,63.121695290000005,3.2549,3.0813,26.9009,1.32065,202.26372629999997,14.0,8.2395012806263,55
300888.SZ,稳健医疗,医疗保健,2020-09-17,,22.6456,1.7231,197.99213472,197.77724111999999,0.7069,2.0588,36.9026,2.8358499999999998,67.744790975,94.0,-38.63413418024746,55
603658.SH,安图生物,医疗保健,2016-09-01,,18.1766,2.2814,199.54152899,199.54152899,0.3314,3.6082,36.9026,2.8358499999999998,67.744790975,94.0,-50.74439199406003,55
300717.SZ,华信新材,塑料,2017-11-06,,39.7316,3.1688,22.6413325,22.43830402,2.3283,1.3618,38.6252,3.3695500000000003,44.932663250000004,42.0,2.8644511873077696,50
600114.SH,东睦股份,机械基件,2004-05-11,,36.7783,6.075,196.99164482,192.31164482,3.3929,0.9387,41.7448,3.607,53.566907365000006,70.0,-11.8972902014143,50
002171.SZ,楚江新材,铜,2007-09-21,,35.095,2.3013,199.62135826000002,198.49020081,4.0183,,40.384,3.204,308.37359082999996,15.0,-13.096770998415217,50
300726.SZ,宏达电子,元器件,2017-11-21,,57.8521,3.9694,199.49522091999998,103.8739721,4.775,1.2386,49.2977,3.6356,91.562289,139.0,17.352533688184238,50
603022.SH,新通联,广告包装,2015-05-18,,43.2726,2.7686,22.7,22.7,2.6816,0.6872,42.4467,2.1838499999999996,53.341144375,24.0,1.9457342973658662,50
600007.SH,中国国贸,园区开发,1999-03-12,,16.8348,2.1016,199.34121348000002,199.34121348000002,0.3134,5.5584,18.7078,1.1806999999999999,143.71065357,10.0,-10.011866708004135,50
000901.SZ,航天科技,汽车配件,1999-04-01,,167.4308,4.5718,197.55484798999998,197.5528618,3.7516,,34.46,3.055,62.5856,189.0,385.86999419616944,50
300923.SZ,研奥股份,运输设备,2020-12-24,,46.1116,2.0074,22.7154,22.0993965,2.1884,1.5472,36.9185,2.1153,46.792109894999996,36.0,24.901065861289055,50
920163.BJ,方大新材,塑料,2020-07-27,,49.2151,4.1224,20.53006802,9.53123911,1.7024,0.6897,38.6252,3.3695500000000003,44.932663250000004,42.0,27.417074863042778,50
920670.BJ,数字人,软件服务,2020-12-08,,252.6095,8.283,20.673713279999998,12.97644757,8.531,,60.1386,3.8249,83.08830400000001,61.0,320.0455281632762,50
920876.BJ,慧为智能,元器件,2022-11-09,,315.7526,8.1319,20.852296109999997,12.530041090000001,19.7346,,49.2977,3.6356,91.562289,139.0,540.5016866912655,50
300850.SZ,新强联,机械基件,2020-07-13,,25.5602,2.8513,195.61414845000002,142.09163425,7.3736,0.1791,41.7448,3.607,53.566907365000006,70.0,-38.77033786244035,50
002643.SZ,万润股份,化工原料,2011-12-20,,59.4953,2.1155,152.28827213,150.03376905,2.3,0.6107,40.87335,2.7121,70.847334845,142.0,45.56012658614964,50
600167.SH,联美控股,供气供热,1999-01-28,,21.9441,1.4048,152.28916316,152.28916316,0.7889,2.9215,25.07725,2.099,60.938730215,32.0,-12.493993559899911,50
002655.SZ,共达电声,元器件,2012-02-17,,74.8387,8.315,62.571139769999995,62.55403564,9.6808,0.1726,49.2977,3.6356,91.562289,139.0,51.809719317534096,50
